Index_SNV	Primary_gene	True_label	Predicted_probability	SHAP_Rank	Feature	SHAP_value	Absolute_SHAP
rs131246	PRR14L	0	0.20481827474279987	1	Is_intergenic	1.4190155792552945	1.4190155792552945
rs131246	PRR14L	0	0.20481827474279987	2	Is_intronic	-1.0050153992571766	1.0050153992571766
rs131246	PRR14L	0	0.20481827474279987	3	MAF	0.7388265291747645	0.7388265291747645
rs131246	PRR14L	0	0.20481827474279987	4	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs131246	PRR14L	0	0.20481827474279987	5	Biotype_count	0.3948078862592953	0.3948078862592953
rs131246	PRR14L	0	0.20481827474279987	6	Risk_Allele_Frequency	-0.2825217464686982	0.2825217464686982
rs131246	PRR14L	0	0.20481827474279987	7	MR_MEGA_Association_P	0.2790635592274132	0.2790635592274132
rs131246	PRR14L	0	0.20481827474279987	8	Effective_Sample_Size	-0.20126354792608328	0.20126354792608328
rs131246	PRR14L	0	0.20481827474279987	9	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs131246	PRR14L	0	0.20481827474279987	10	CI_width	0.14214545854229355	0.14214545854229355
rs2958610	RN7SKP182	0	0.6414398177092678	1	Is_intronic	1.4462416721017908	1.4462416721017908
rs2958610	RN7SKP182	0	0.6414398177092678	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs2958610	RN7SKP182	0	0.6414398177092678	3	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs2958610	RN7SKP182	0	0.6414398177092678	4	Biotype_count	-0.3793252240530487	0.3793252240530487
rs2958610	RN7SKP182	0	0.6414398177092678	5	MAF	0.3500745087692154	0.3500745087692154
rs2958610	RN7SKP182	0	0.6414398177092678	6	MR_MEGA_Association_P	0.2790538643768126	0.2790538643768126
rs2958610	RN7SKP182	0	0.6414398177092678	7	CI_width	0.25677889285058714	0.25677889285058714
rs2958610	RN7SKP182	0	0.6414398177092678	8	Risk_Allele_Frequency	0.25154823606944116	0.25154823606944116
rs2958610	RN7SKP182	0	0.6414398177092678	9	Effective_Sample_Size	-0.20327316045546512	0.20327316045546512
rs2958610	RN7SKP182	0	0.6414398177092678	10	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs10950177	RP11-3P22.2	0	0.0021008137240373136	1	MR_MEGA_Association_P	-1.9688637780011014	1.9688637780011014
rs10950177	RP11-3P22.2	0	0.0021008137240373136	2	MAF	-1.450902672228338	1.450902672228338
rs10950177	RP11-3P22.2	0	0.0021008137240373136	3	Is_intergenic	1.4190155792552945	1.4190155792552945
rs10950177	RP11-3P22.2	0	0.0021008137240373136	4	Is_intronic	-1.0050153992571766	1.0050153992571766
rs10950177	RP11-3P22.2	0	0.0021008137240373136	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs10950177	RP11-3P22.2	0	0.0021008137240373136	6	Biotype_count	-0.3793252240530487	0.3793252240530487
rs10950177	RP11-3P22.2	0	0.0021008137240373136	7	CI_width	0.37141232715888634	0.37141232715888634
rs10950177	RP11-3P22.2	0	0.0021008137240373136	8	log_OR	-0.23032972151940193	0.23032972151940193
rs10950177	RP11-3P22.2	0	0.0021008137240373136	9	Effective_Sample_Size	-0.19882921934017175	0.19882921934017175
rs10950177	RP11-3P22.2	0	0.0021008137240373136	10	SE_log_OR	-0.16900269269853682	0.16900269269853682
rs12437434	NYNRIN	1	0.8286822056049042	1	Is_intronic	1.4462416721017908	1.4462416721017908
rs12437434	NYNRIN	1	0.8286822056049042	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs12437434	NYNRIN	1	0.8286822056049042	3	MAF	0.827699218312294	0.827699218312294
rs12437434	NYNRIN	1	0.8286822056049042	4	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs12437434	NYNRIN	1	0.8286822056049042	5	Biotype_count	0.3948078862592953	0.3948078862592953
rs12437434	NYNRIN	1	0.8286822056049042	6	Risk_Allele_Frequency	0.30887034416242315	0.30887034416242315
rs12437434	NYNRIN	1	0.8286822056049042	7	MR_MEGA_Association_P	0.2789432137866886	0.2789432137866886
rs12437434	NYNRIN	1	0.8286822056049042	8	Effective_Sample_Size	-0.1793993906319859	0.1793993906319859
rs12437434	NYNRIN	1	0.8286822056049042	9	Is_upstream	-0.1703277172535689	0.1703277172535689
rs12437434	NYNRIN	1	0.8286822056049042	10	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs12140153	INADL	1	0.9795866615269561	1	Biotype_count	1.9430741068839834	1.9430741068839834
rs12140153	INADL	1	0.9795866615269561	2	Is_intronic	1.4462416721017908	1.4462416721017908
rs12140153	INADL	1	0.9795866615269561	3	Is_intergenic	1.4190155792552945	1.4190155792552945
rs12140153	INADL	1	0.9795866615269561	4	MAF	0.8323335037524696	0.8323335037524696
rs12140153	INADL	1	0.9795866615269561	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs12140153	INADL	1	0.9795866615269561	6	Risk_Allele_Frequency	0.3094265277216649	0.3094265277216649
rs12140153	INADL	1	0.9795866615269561	7	Effective_Sample_Size	0.2958986231602677	0.2958986231602677
rs12140153	INADL	1	0.9795866615269561	8	MR_MEGA_Association_P	0.2790582836022642	0.2790582836022642
rs12140153	INADL	1	0.9795866615269561	9	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs12140153	INADL	1	0.9795866615269561	10	Is_3UTR	-0.11941568605744805	0.11941568605744805
rs508419	ANK1	0	0.4182976753659482	1	Biotype_count	2.7172072171963273	2.7172072171963273
rs508419	ANK1	0	0.4182976753659482	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs508419	ANK1	0	0.4182976753659482	3	Is_intronic	-1.0050153992571766	1.0050153992571766
rs508419	ANK1	0	0.4182976753659482	4	neg_log10_P	-0.7847328145627335	0.7847328145627335
rs508419	ANK1	0	0.4182976753659482	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs508419	ANK1	0	0.4182976753659482	6	Gene_count	-0.44910073798102357	0.44910073798102357
rs508419	ANK1	0	0.4182976753659482	7	CI_width	0.3140956100047424	0.3140956100047424
rs508419	ANK1	0	0.4182976753659482	8	MR_MEGA_Association_P	0.27906355970561825	0.27906355970561825
rs508419	ANK1	0	0.4182976753659482	9	Risk_Allele_Frequency	0.20561733049358558	0.20561733049358558
rs508419	ANK1	0	0.4182976753659482	10	Effective_Sample_Size	-0.1957104950713351	0.1957104950713351
rs10992408		0	0.004949224897075212	1	Is_intergenic	-5.67606231702118	5.67606231702118
rs10992408		0	0.004949224897075212	2	Has_MODIFIER_impact	2.5037816723166606	2.5037816723166606
rs10992408		0	0.004949224897075212	3	Is_intronic	1.4462416721017908	1.4462416721017908
rs10992408		0	0.004949224897075212	4	Biotype_count	-1.1534583343653926	1.1534583343653926
rs10992408		0	0.004949224897075212	5	MAF	-0.39293636952514077	0.39293636952514077
rs10992408		0	0.004949224897075212	6	CI_width	0.3427539685818144	0.3427539685818144
rs10992408		0	0.004949224897075212	7	Gene_count	0.23480901528957066	0.23480901528957066
rs10992408		0	0.004949224897075212	8	Effective_Sample_Size	-0.17947456787204394	0.17947456787204394
rs10992408		0	0.004949224897075212	9	log_OR	-0.17281382983776944	0.17281382983776944
rs10992408		0	0.004949224897075212	10	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs9296294	KIF6	0	0.012226734235214566	1	Is_intergenic	1.4190155792552945	1.4190155792552945
rs9296294	KIF6	0	0.012226734235214566	2	MAF	-1.0263669288037172	1.0263669288037172
rs9296294	KIF6	0	0.012226734235214566	3	Is_intronic	-1.0050153992571766	1.0050153992571766
rs9296294	KIF6	0	0.012226734235214566	4	MR_MEGA_Association_P	-0.7951460530353276	0.7951460530353276
rs9296294	KIF6	0	0.012226734235214566	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs9296294	KIF6	0	0.012226734235214566	6	CI_width	0.40007068573596394	0.40007068573596394
rs9296294	KIF6	0	0.012226734235214566	7	Biotype_count	-0.3793252240530487	0.3793252240530487
rs9296294	KIF6	0	0.012226734235214566	8	log_OR	-0.20150115175553254	0.20150115175553254
rs9296294	KIF6	0	0.012226734235214566	9	Effective_Sample_Size	-0.192947154119137	0.192947154119137
rs9296294	KIF6	0	0.012226734235214566	10	SE_log_OR	-0.1850541509280382	0.1850541509280382
rs3775087	GUCY1B3	0	0.08358887763070355	1	Is_intergenic	1.4190155792552945	1.4190155792552945
rs3775087	GUCY1B3	0	0.08358887763070355	2	Is_intronic	-1.0050153992571766	1.0050153992571766
rs3775087	GUCY1B3	0	0.08358887763070355	3	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs3775087	GUCY1B3	0	0.08358887763070355	4	Biotype_count	-0.3793252240530487	0.3793252240530487
rs3775087	GUCY1B3	0	0.08358887763070355	5	CI_width	0.3140956100047367	0.3140956100047367
rs3775087	GUCY1B3	0	0.08358887763070355	6	MR_MEGA_Association_P	0.2779905382510931	0.2779905382510931
rs3775087	GUCY1B3	0	0.08358887763070355	7	MAF	0.2637829406363396	0.2637829406363396
rs3775087	GUCY1B3	0	0.08358887763070355	8	Risk_Allele_Frequency	-0.225509411497319	0.225509411497319
rs3775087	GUCY1B3	0	0.08358887763070355	9	Effective_Sample_Size	-0.19393416765146318	0.19393416765146318
rs3775087	GUCY1B3	0	0.08358887763070355	10	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs62257270		0	0.011777312470935724	1	Is_intergenic	-5.67606231702118	5.67606231702118
rs62257270		0	0.011777312470935724	2	Has_MODIFIER_impact	2.5037816723166606	2.5037816723166606
rs62257270		0	0.011777312470935724	3	Is_intronic	1.4462416721017908	1.4462416721017908
rs62257270		0	0.011777312470935724	4	Biotype_count	-1.1534583343653926	1.1534583343653926
rs62257270		0	0.011777312470935724	5	MAF	-0.6624288671474572	0.6624288671474572
rs62257270		0	0.011777312470935724	6	Effective_Sample_Size	0.5267886659281662	0.5267886659281662
rs62257270		0	0.011777312470935724	7	CI_width	0.3427539685818144	0.3427539685818144
rs62257270		0	0.011777312470935724	8	Gene_count	0.23480901528957066	0.23480901528957066
rs62257270		0	0.011777312470935724	9	MR_MEGA_Association_P	0.21544741322176944	0.21544741322176944
rs62257270		0	0.011777312470935724	10	log_OR	-0.17854006079830334	0.17854006079830334
rs10149083	SRP54	0	0.07583332947644315	1	Biotype_count	1.9430741068839834	1.9430741068839834
rs10149083	SRP54	0	0.07583332947644315	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs10149083	SRP54	0	0.07583332947644315	3	MAF	-1.3475991702011507	1.3475991702011507
rs10149083	SRP54	0	0.07583332947644315	4	Is_intronic	-1.0050153992571766	1.0050153992571766
rs10149083	SRP54	0	0.07583332947644315	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs10149083	SRP54	0	0.07583332947644315	6	CI_width	0.40007068573596394	0.40007068573596394
rs10149083	SRP54	0	0.07583332947644315	7	MR_MEGA_Association_P	-0.3823822827461117	0.3823822827461117
rs10149083	SRP54	0	0.07583332947644315	8	Gene_count	-0.22113082022415878	0.22113082022415878
rs10149083	SRP54	0	0.07583332947644315	9	Effective_Sample_Size	-0.20327316045546512	0.20327316045546512
rs10149083	SRP54	0	0.07583332947644315	10	log_OR	-0.19575243191182248	0.19575243191182248
rs62454583	ETV1	0	0.775754023174254	1	Biotype_count	1.9430741068839834	1.9430741068839834
rs62454583	ETV1	0	0.775754023174254	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs62454583	ETV1	0	0.775754023174254	3	Is_intronic	-1.0050153992571766	1.0050153992571766
rs62454583	ETV1	0	0.775754023174254	4	MAF	0.6583424833023622	0.6583424833023622
rs62454583	ETV1	0	0.775754023174254	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs62454583	ETV1	0	0.775754023174254	6	Risk_Allele_Frequency	0.2885450032063388	0.2885450032063388
rs62454583	ETV1	0	0.775754023174254	7	MR_MEGA_Association_P	0.26860177830861504	0.26860177830861504
rs62454583	ETV1	0	0.775754023174254	8	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs62454583	ETV1	0	0.775754023174254	9	Effective_Sample_Size	0.1490729721186958	0.1490729721186958
rs62454583	ETV1	0	0.775754023174254	10	CI_width	0.1421454585422879	0.1421454585422879
rs7828631		0	0.010865796560679783	1	Is_intergenic	-5.67606231702118	5.67606231702118
rs7828631		0	0.010865796560679783	2	Has_MODIFIER_impact	2.5037816723166606	2.5037816723166606
rs7828631		0	0.010865796560679783	3	Is_intronic	1.4462416721017908	1.4462416721017908
rs7828631		0	0.010865796560679783	4	Biotype_count	-1.1534583343653926	1.1534583343653926
rs7828631		0	0.010865796560679783	5	MAF	0.3105364279251918	0.3105364279251918
rs7828631		0	0.010865796560679783	6	CI_width	0.28543725142766474	0.28543725142766474
rs7828631		0	0.010865796560679783	7	MR_MEGA_Association_P	0.2711633307497923	0.2711633307497923
rs7828631		0	0.010865796560679783	8	Gene_count	0.23480901528957066	0.23480901528957066
rs7828631		0	0.010865796560679783	9	Risk_Allele_Frequency	-0.23112052917726336	0.23112052917726336
rs7828631		0	0.010865796560679783	10	Effective_Sample_Size	-0.20327316045546512	0.20327316045546512
rs10406431	RN7SL836P	0	0.14477341149010495	1	Is_intronic	1.4462416721017908	1.4462416721017908
rs10406431	RN7SL836P	0	0.14477341149010495	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs10406431	RN7SL836P	0	0.14477341149010495	3	MAF	-1.2136741871641994	1.2136741871641994
rs10406431	RN7SL836P	0	0.14477341149010495	4	neg_log10_P	-0.7237670254627339	0.7237670254627339
rs10406431	RN7SL836P	0	0.14477341149010495	5	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs10406431	RN7SL836P	0	0.14477341149010495	6	Biotype_count	-0.3793252240530487	0.3793252240530487
rs10406431	RN7SL836P	0	0.14477341149010495	7	CI_width	0.371412327158892	0.371412327158892
rs10406431	RN7SL836P	0	0.14477341149010495	8	MR_MEGA_Association_P	0.27906355970561825	0.27906355970561825
rs10406431	RN7SL836P	0	0.14477341149010495	9	Effective_Sample_Size	-0.18481731298689308	0.18481731298689308
rs10406431	RN7SL836P	0	0.14477341149010495	10	SE_log_OR	-0.17778479821764037	0.17778479821764037
rs1393202		0	0.014586709268118572	1	Is_intergenic	-5.67606231702118	5.67606231702118
rs1393202		0	0.014586709268118572	2	Has_MODIFIER_impact	2.5037816723166606	2.5037816723166606
rs1393202		0	0.014586709268118572	3	Is_intronic	1.4462416721017908	1.4462416721017908
rs1393202		0	0.014586709268118572	4	Biotype_count	-1.1534583343653926	1.1534583343653926
rs1393202		0	0.014586709268118572	5	MAF	0.7810630547054718	0.7810630547054718
rs1393202		0	0.014586709268118572	6	Risk_Allele_Frequency	-0.2875907611858373	0.2875907611858373
rs1393202		0	0.014586709268118572	7	MR_MEGA_Association_P	0.27904394774994923	0.27904394774994923
rs1393202		0	0.014586709268118572	8	Gene_count	0.23480901528957066	0.23480901528957066
rs1393202		0	0.014586709268118572	9	Effective_Sample_Size	-0.19541468794995218	0.19541468794995218
rs1393202		0	0.014586709268118572	10	Has_LOW_impact	-0.15772961766600233	0.15772961766600233
rs7213608	KCNJ12	0	0.27304767061341156	1	Is_intronic	1.4462416721017908	1.4462416721017908
rs7213608	KCNJ12	0	0.27304767061341156	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs7213608	KCNJ12	0	0.27304767061341156	3	MAF	-0.6383188504903459	0.6383188504903459
rs7213608	KCNJ12	0	0.27304767061341156	4	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs7213608	KCNJ12	0	0.27304767061341156	5	Biotype_count	-0.3793252240530487	0.3793252240530487
rs7213608	KCNJ12	0	0.27304767061341156	6	CI_width	0.371412327158892	0.371412327158892
rs7213608	KCNJ12	0	0.27304767061341156	7	MR_MEGA_Association_P	0.27344463747990516	0.27344463747990516
rs7213608	KCNJ12	0	0.27304767061341156	8	Effective_Sample_Size	-0.1864979131499883	0.1864979131499883
rs7213608	KCNJ12	0	0.27304767061341156	9	log_OR	-0.17854006079830334	0.17854006079830334
rs7213608	KCNJ12	0	0.27304767061341156	10	SE_log_OR	-0.17074687261665972	0.17074687261665972
rs2257883	HMGA2	0	0.18252174713197783	1	Biotype_count	1.9430741068839834	1.9430741068839834
rs2257883	HMGA2	0	0.18252174713197783	2	Is_intergenic	1.4190155792552945	1.4190155792552945
rs2257883	HMGA2	0	0.18252174713197783	3	Is_intronic	-1.0050153992571766	1.0050153992571766
rs2257883	HMGA2	0	0.18252174713197783	4	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs2257883	HMGA2	0	0.18252174713197783	5	neg_log10_P	-0.590377278593994	0.590377278593994
rs2257883	HMGA2	0	0.18252174713197783	6	MAF	-0.3035943856594922	0.3035943856594922
rs2257883	HMGA2	0	0.18252174713197783	7	CI_width	0.28543725142766474	0.28543725142766474
rs2257883	HMGA2	0	0.18252174713197783	8	MR_MEGA_Association_P	0.27906355970561825	0.27906355970561825
rs2257883	HMGA2	0	0.18252174713197783	9	Gene_count	-0.22113082022415878	0.22113082022415878
rs2257883	HMGA2	0	0.18252174713197783	10	Effective_Sample_Size	-0.20327316045546512	0.20327316045546512
rs75080135	BAK1	0	0.11207929740785354	1	Is_intergenic	1.4190155792552945	1.4190155792552945
rs75080135	BAK1	0	0.11207929740785354	2	Is_intronic	-1.0050153992571766	1.0050153992571766
rs75080135	BAK1	0	0.11207929740785354	3	Has_MODIFIER_impact	-0.6259454180791647	0.6259454180791647
rs75080135	BAK1	0	0.11207929740785354	4	Gene_count	-0.44910073798102357	0.44910073798102357
rs75080135	BAK1	0	0.11207929740785354	5	Biotype_count	0.3948078862592953	0.3948078862592953
rs75080135	BAK1	0	0.11207929740785354	6	CI_width	0.3140956100047367	0.3140956100047367
rs75080135	BAK1	0	0.11207929740785354	7	MR_MEGA_Association_P	0.2790635354784262	0.2790635354784262
